Age,Color.R,Color.G,Color.B,Color.A,Initial.Color.R,Initial.Color.G,Initial.Color.B,Initial.Color.A,Lifetime,Mass,MaterialRandom,NormalizedAge,Position.X,Position.Y,Position.Z,PreviousVelocity.X,PreviousVelocity.Y,PreviousVelocity.Z,Scale.X,Scale.Y,Scale.Z,SpriteRotation,SpriteSize.X,SpriteSize.Y,UniqueID,Velocity.X,Velocity.Y,Velocity.Z
0.5,1,1,1,1,1,1,1,1,1.900836706,1,0.272675157,0.263042063,112.0505981,-14.340765,95.28392792,-23.07074738,25.65758514,-13.10596466,5,5,5,0,5,5,1099,-23.07074738,25.65758514,-13.10596466
0.5,1,1,1,1,1,1,1,1,2.989175797,1,0.003235579,0.167270184,-129.5065918,-17.06283379,93.63596344,-13.31356144,-6.404333115,-12.71643925,5,5,5,0,5,5,1100,-13.31356144,-6.404333115,-12.71643925
0.5,1,1,1,1,1,1,1,1,1.548986912,1,0.875905275,0.322791636,-122.7215424,-15.36455727,96.69551849,-9.865184784,3.569818258,-6.21060133,5,5,5,0,5,5,1101,-9.865184784,3.569818258,-6.21060133
0.5,1,1,1,1,1,1,1,1,2.674181223,1,0.985416412,0.186973125,-116.0169678,-13.21396828,100.1631165,-4.268370628,16.65703201,5.670053482,5,5,5,0,5,5,1102,-4.268370628,16.65703201,5.670053482
0.5,1,1,1,1,1,1,1,1,1.488984108,1,0.692837477,0.335799426,-109.0932159,-9.796942711,104.129631,-2.639206886,33.58958435,19.97333145,5,5,5,0,5,5,1103,-2.639206886,33.58958435,19.97333145
0.5,1,1,1,1,1,1,1,1,2.665389538,1,0.962832332,0.187589839,-102.7434692,-9.29528904,106.7560577,3.201871634,33.31758118,31.65014076,5,5,5,0,5,5,1104,3.201871634,33.31758118,31.65014076
0.5,1,1,1,1,1,1,1,1,1.327099085,1,0.251306176,0.376761615,-95.14857483,-9.606394768,109.2395706,12.32051849,30.19244194,44.90540695,5,5,5,0,5,5,1105,12.32051849,30.19244194,44.90540695
0.5,1,1,1,1,1,1,1,1,2.982598543,1,0.04953289,0.167639062,-88.32108307,-9.345765114,110.6359177,21.62235642,28.96337128,51.78232193,5,5,5,0,5,5,1106,21.62235642,28.96337128,51.78232193
0.5,1,1,1,1,1,1,1,1,2.067340612,1,0.115680337,0.24185662,-79.1942749,-9.795431137,107.9458008,45.58509064,24.37503433,39.71835327,5,5,5,0,5,5,1107,45.58509064,24.37503433,39.71835327
0.5,1,1,1,1,1,1,1,1,1.834461212,1,0.759411454,0.272559583,-69.25630188,-11.96439171,103.2561111,70.4707489,13.75257874,23.77101326,5,5,5,0,5,5,1108,70.4707489,13.75257874,23.77101326
0.5,1,1,1,1,1,1,1,1,2.571940899,1,0.591585875,0.194405705,-61.13206863,-13.26538372,100.1836777,80.81181335,6.717562675,13.8694582,5,5,5,0,5,5,1109,80.81181335,6.717562675,13.8694582
0.5,1,1,1,1,1,1,1,1,2.547317028,1,0.014299035,0.19628495,-54.08615112,-13.90437698,98.24133301,85.69190216,3.090646029,8.425144196,5,5,5,0,5,5,1110,85.69190216,3.090646029,8.425144196
0.5,1,1,1,1,1,1,1,1,2.702584028,1,0.668658853,0.185008124,-49.01844788,-13.71540356,97.8392868,85.93740082,2.45854497,8.163702965,5,5,5,0,5,5,1111,85.93740082,2.45854497,8.163702965
0.5,1,1,1,1,1,1,1,1,1.7702353,1,0.685046434,0.282448322,-43.86155701,-13.72084427,98.35588074,84.61705017,2.507921696,11.27357483,5,5,5,0,5,5,1112,84.61705017,2.507921696,11.27357483
0.5,1,1,1,1,1,1,1,1,2.780415058,1,0.707085371,0.17982927,-39.12264252,-13.22771072,99.80506897,81.24732208,2.673886299,18.57163239,5,5,5,0,5,5,1113,81.24732208,2.673886299,18.57163239
0.5,1,1,1,1,1,1,1,1,1.510699272,1,0.558195949,0.330972552,-35.72473908,-12.79274654,102.6451035,75.16911316,2.486100197,30.56610298,5,5,5,0,5,5,1114,75.16911316,2.486100197,30.56610298
0.5,1,1,1,1,1,1,1,1,2.881397486,1,0.269308925,0.173526913,-32.25492477,-13.20883656,105.7962036,67.1963501,0.690394163,42.23668289,5,5,5,0,5,5,1115,67.1963501,0.690394163,42.23668289
0.5,1,1,1,1,1,1,1,1,2.107632399,1,0.472114563,0.237233028,-29.24947357,-13.58320713,108.6389694,58.27302551,-1.5952667,51.21730423,5,5,5,0,5,5,1116,58.27302551,-1.5952667,51.21730423
0.5,1,1,1,1,1,1,1,1,2.70579505,1,0.569534183,0.18478857,-26.24070168,-15.78413677,111.574791,47.77398682,-8.162145615,59.38168335,5,5,5,0,5,5,1117,47.77398682,-8.162145615,59.38168335
0.5,1,1,1,1,1,1,1,1,1.219385624,1,0.424734354,0.410042554,-23.51050949,-18.17652321,114.1388168,38.58177948,-14.97250938,66.26023865,5,5,5,0,5,5,1118,38.58177948,-14.97250938,66.26023865
0.5,1,1,1,1,1,1,1,1,1.330904722,1,0.879215002,0.375684291,-20.19635391,-19.88319778,115.789444,32.43515778,-19.48674393,69.98258209,5,5,5,0,5,5,1119,32.43515778,-19.48674393,69.98258209
0.5,1,1,1,1,1,1,1,1,2.193845749,1,0.437645078,0.22791028,-14.88681412,-21.00129509,115.8487091,34.03547287,-17.7231617,67.39485931,5,5,5,0,5,5,1120,34.03547287,-17.7231617,67.39485931
0.5,1,1,1,1,1,1,1,1,1.229917526,1,0.341896534,0.406531334,-6.979899406,-19.16149139,112.9333496,46.93595886,-10.71684265,55.02881241,5,5,5,0,5,5,1121,46.93595886,-10.71684265,55.02881241
0.5,1,1,1,1,1,1,1,1,2.455372572,1,0.756743193,0.203635082,0.978320718,-18.80977058,109.5795441,56.98414612,-9.311499596,45.54112244,5,5,5,0,5,5,1122,56.98414612,-9.311499596,45.54112244
0.5,1,1,1,1,1,1,1,1,1.907464027,1,0.792156458,0.262128145,6.846364021,-18.26355553,106.3214722,58.77439117,-9.098759651,36.47098541,5,5,5,0,5,5,1123,58.77439117,-9.098759651,36.47098541
0.5,1,1,1,1,1,1,1,1,2.2344594,1,0.025128245,0.223767772,10.25601864,-17.87663078,103.3132858,52.99430084,-9.764989853,26.91033173,5,5,5,0,5,5,1124,52.99430084,-9.764989853,26.91033173
0.5,1,1,1,1,1,1,1,1,1.288108349,1,0.434584379,0.3881661,13.02039242,-17.92435646,101.0118637,44.46157837,-10.65095711,18.37672043,5,5,5,0,5,5,1125,44.46157837,-10.65095711,18.37672043
0.5,1,1,1,1,1,1,1,1,1.196388006,1,0.695308447,0.417924613,16.10426521,-17.46026039,98.79141998,36.33914948,-10.65889263,9.094947815,5,5,5,0,5,5,1126,36.33914948,-10.65889263,9.094947815
0.5,1,1,1,1,1,1,1,1,2.835070848,1,0.097060084,0.17636244,19.23988152,-16.42421722,96.96056366,29.39046288,-8.809443474,1.049192667,5,5,5,0,5,5,1127,29.39046288,-8.809443474,1.049192667
0.5,1,1,1,1,1,1,1,1,1.39073801,1,0.321910262,0.359521359,21.95148087,-15.70832443,96.0558548,21.41538239,-5.108382225,-3.125029802,5,5,5,0,5,5,1128,21.41538239,-5.108382225,-3.125029802
0.5,1,1,1,1,1,1,1,1,2.378094435,1,0.353663325,0.210252374,25.18669891,-14.60590839,94.55026245,12.39794254,-0.806372583,-9.50773716,5,5,5,0,5,5,1129,12.39794254,-0.806372583,-9.50773716
0.5,1,1,1,1,1,1,1,1,2.3118155,1,0.446484089,0.216280237,27.52140808,-15.94644833,94.3547821,1.94395864,-5.359959602,-9.299207687,5,5,5,0,5,5,1130,1.94395864,-5.359959602,-9.299207687
0.5,1,1,1,1,1,1,1,1,1.074621439,1,0.206380725,0.465280116,29.84419251,-19.53470993,95.12239075,-8.137527466,-18.36611176,-4.750025272,5,5,5,0,5,5,1131,-8.137527466,-18.36611176,-4.750025272
0.5,1,1,1,1,1,1,1,1,1.484339714,1,0.880299687,0.336850107,32.41901016,-23.54302406,96.90769196,-17.31105232,-31.44854355,3.976267338,5,5,5,0,5,5,1132,-17.31105232,-31.44854355,3.976267338
0.5,1,1,1,1,1,1,1,1,2.684149265,1,0.856675386,0.18627876,35.31687164,-27.49816704,98.92113495,-24.98814011,-44.29853439,13.94428062,5,5,5,0,5,5,1133,-24.98814011,-44.29853439,13.94428062
0.5,1,1,1,1,1,1,1,1,1.100412846,1,0.768902063,0.454374909,42.98683548,-29.08348084,97.41565704,-14.77604103,-48.76141739,5.269735336,5,5,5,0,5,5,1134,-14.77604103,-48.76141739,5.269735336
0.5,1,1,1,1,1,1,1,1,1.105283976,1,0.090537429,0.452372432,51.62426376,-29.79281998,94.84809113,3.21369338,-48.53697586,-11.23653221,5,5,5,0,5,5,1135,3.21369338,-48.53697586,-11.23653221
0.5,1,1,1,1,1,1,1,1,2.465698242,1,0.920508504,0.202782318,60.9523468,-30.1023941,91.80610657,18.41043282,-49.64527512,-28.67195892,5,5,5,0,5,5,1136,18.41043282,-49.64527512,-28.67195892
0.5,1,1,1,1,1,1,1,1,1.347722054,1,0.681703568,0.370996386,66.93484497,-27.98609543,89.53145599,19.39969063,-44.05988693,-38.69807816,5,5,5,0,5,5,1137,19.39969063,-44.05988693,-38.69807816
0.5,1,1,1,1,1,1,1,1,2.076079845,1,0.585405469,0.240838528,72.66957092,-24.77748108,87.17549896,20.32185936,-37.29317474,-46.90289688,5,5,5,0,5,5,1138,20.32185936,-37.29317474,-46.90289688
0.5,1,1,1,1,1,1,1,1,2.899230719,1,0.609029412,0.172459543,78.91530609,-21.19209099,84.53527069,22.66554833,-29.28236008,-53.59983063,5,5,5,0,5,5,1139,22.66554833,-29.28236008,-53.59983063
0.5,1,1,1,1,1,1,1,1,1.302330256,1,0.743555784,0.383927196,84.56249237,-16.2560482,83.65483093,27.8399353,-10.18065739,-51.94411469,5,5,5,0,5,5,1140,27.8399353,-10.18065739,-51.94411469
0.5,1,1,1,1,1,1,1,1,2.915802956,1,0.86530447,0.171479344,89.87286377,-9.915732384,84.86269379,35.56184769,20.87704468,-44.48326111,5,5,5,0,5,5,1141,35.56184769,20.87704468,-44.48326111
0.5,1,1,1,1,1,1,1,1,1.907920361,1,0.171830773,0.26206544,95.1197052,-2.944157839,86.23134613,39.73104858,53.28452683,-36.36308289,5,5,5,0,5,5,1142,39.73104858,53.28452683,-36.36308289
0.5,1,1,1,1,1,1,1,1,1.370978594,1,0.078856468,0.364703,99.17179108,2.811006784,87.64045715,36.12783814,71.06807709,-29.12297249,5,5,5,0,5,5,1143,36.12783814,71.06807709,-29.12297249
0.5,1,1,1,1,1,1,1,1,1.44331193,1,0.932256103,0.346425474,102.7100525,4.030758858,88.43557739,31.43759918,75.41656494,-25.82519913,5,5,5,0,5,5,1144,31.43759918,75.41656494,-25.82519913
0.5,1,1,1,1,1,1,1,1,1.49827075,1,0.414932132,0.333718061,106.457489,5.076396942,89.44824219,27.5480423,78.71211243,-22.0917511,5,5,5,0,5,5,1145,27.5480423,78.71211243,-22.0917511
0.5,1,1,1,1,1,1,1,1,2.920853376,1,0.126062155,0.171182841,110.2826843,6.054718018,90.67543793,25.13554001,80.50901794,-17.8894043,5,5,5,0,5,5,1146,25.13554001,80.50901794,-17.8894043
0.5,1,1,1,1,1,1,1,1,1.082589626,1,0.970868707,0.461855531,113.7939072,3.691843271,92.85996246,21.61096382,68.23625183,-11.34585953,5,5,5,0,5,5,1147,21.61096382,68.23625183,-11.34585953
0.5,1,1,1,1,1,1,1,1,1.516178608,1,0.668418884,0.329776436,116.5135956,-2.716699123,96.11988068,14.59071446,43.64802551,-1.882911444,5,5,5,0,5,5,1148,14.59071446,43.64802551,-1.882911444
0.5,1,1,1,1,1,1,1,1,1.665476561,1,0.851479888,0.30021438,118.5937347,-11.02925873,99.97386169,0.736811399,10.80901718,9.227226257,5,5,5,0,5,5,1149,0.736811399,10.80901718,9.227226257
0.5,1,1,1,1,1,1,1,1,1.063020706,1,0.070486069,0.470357716,-128.1094208,-6.328411579,93.7980423,-6.73043108,17.71736527,-13.30803299,5,5,5,0,5,5,1150,-6.73043108,17.71736527,-13.30803299
0.5,1,1,1,1,1,1,1,1,1.485980034,1,0.374671698,0.336478263,-123.9420166,-4.214701653,96.0594635,-12.25562668,28.17659569,-7.983280182,5,5,5,0,5,5,1151,-12.25562668,28.17659569,-7.983280182
0.5,1,1,1,1,1,1,1,1,1.843915224,1,0.166429877,0.271162152,-79.14758301,-28.24606514,111.6587067,70.60435486,8.968269348,50.49032593,5,5,5,0,5,5,956,70.60435486,8.968269348,50.49032593
0.5,1,1,1,1,1,1,1,1,1.225220203,1,0.300435901,0.408089906,-73.33779144,-27.25629616,109.2534256,73.93767548,12.49277687,40.16838074,5,5,5,0,5,5,957,73.93767548,12.49277687,40.16838074
0.5,1,1,1,1,1,1,1,1,2.599322557,1,0.662671685,0.192357808,-67.2611618,-26.52918053,106.3118896,77.39626312,13.46850586,30.5554409,5,5,5,0,5,5,958,77.39626312,13.46850586,30.5554409
0.5,1,1,1,1,1,1,1,1,2.390950203,1,0.827620864,0.209121883,-61.26144791,-25.45693207,104.1532669,80.95978546,13.85564995,24.16774178,5,5,5,0,5,5,959,80.95978546,13.85564995,24.16774178
0.5,1,1,1,1,1,1,1,1,2.495189905,1,0.278540969,0.200385556,-54.8154068,-25.30375099,102.1332703,83.0560379,11.45881081,18.00190353,5,5,5,0,5,5,960,83.0560379,11.45881081,18.00190353
0.5,1,1,1,1,1,1,1,1,1.890208721,1,0.689936519,0.264521062,-49.39023972,-25.75113678,100.462738,83.01702881,7.286109447,13.05962181,5,5,5,0,5,5,961,83.01702881,7.286109447,13.05962181
0.5,1,1,1,1,1,1,1,1,1.275234222,1,0.257571697,0.392084837,-44.85514069,-27.60214233,99.69630432,78.58481598,1.23115015,11.24108696,5,5,5,0,5,5,962,78.58481598,1.23115015,11.24108696
0.5,1,1,1,1,1,1,1,1,1.118307829,1,0.026714087,0.447104096,-41.00063705,-29.06432724,99.61029816,73.10679627,-4.076750755,12.31128883,5,5,5,0,5,5,963,73.10679627,-4.076750755,12.31128883
0.5,1,1,1,1,1,1,1,1,2.757087708,1,0.566088438,0.181350783,-37.54011536,-29.88448525,101.4110718,68.2835846,-8.83128643,20.89806366,5,5,5,0,5,5,964,68.2835846,-8.83128643,20.89806366
0.5,1,1,1,1,1,1,1,1,1.044345379,1,0.897474766,0.478768826,-34.03637314,-31.31942368,103.8839417,62.35382843,-14.66533661,31.98405266,5,5,5,0,5,5,965,62.35382843,-14.66533661,31.98405266
0.5,1,1,1,1,1,1,1,1,2.311268091,1,0.018441439,0.216331467,-30.57086182,-32.37221909,105.9033508,56.74230957,-20.44973946,39.77601624,5,5,5,0,5,5,966,56.74230957,-20.44973946,39.77601624
0.5,1,1,1,1,1,1,1,1,2.538671017,1,0.472250581,0.196953446,-27.30588913,-34.60745239,108.4974976,49.30106354,-28.31057739,48.2678566,5,5,5,0,5,5,967,49.30106354,-28.31057739,48.2678566
0.5,1,1,1,1,1,1,1,1,2.13874507,1,0.655100465,0.233781949,-24.09176064,-36.84017181,110.7269516,42.01506805,-36.5971489,54.5231247,5,5,5,0,5,5,968,42.01506805,-36.5971489,54.5231247
0.5,1,1,1,1,1,1,1,1,2.62422514,1,0.476186633,0.190532431,-21.10110855,-38.93302536,111.7780457,33.41000748,-42.31747437,55.84196472,5,5,5,0,5,5,969,33.41000748,-42.31747437,55.84196472
0.5,1,1,1,1,1,1,1,1,1.970959187,1,0.099875212,0.253683597,-18.25076294,-39.82107925,111.557045,22.2039547,-39.93378067,51.17882919,5,5,5,0,5,5,970,22.2039547,-39.93378067,51.17882919
0.5,1,1,1,1,1,1,1,1,1.88610816,1,0.255751848,0.265096158,-14.64071369,-37.19320297,109.2128296,16.05101585,-27.6976471,41.86845017,5,5,5,0,5,5,971,16.05101585,-27.6976471,41.86845017
0.5,1,1,1,1,1,1,1,1,1.362029076,1,0.670548677,0.367099345,-11.19965744,-35.61940765,105.5963821,11.12236023,-18.53526497,28.6047554,5,5,5,0,5,5,972,11.12236023,-18.53526497,28.6047554
0.5,1,1,1,1,1,1,1,1,2.598905087,1,0.880205631,0.192388713,-6.692378521,-33.98143005,102.5730438,9.900988579,-12.28955841,19.54617691,5,5,5,0,5,5,973,9.900988579,-12.28955841,19.54617691
0.5,1,1,1,1,1,1,1,1,2.494427681,1,0.302963734,0.200446784,-2.581598043,-32.36149979,103.2810745,5.066807747,-7.122650146,28.03142166,5,5,5,0,5,5,974,5.066807747,-7.122650146,28.03142166
0.5,1,1,1,1,1,1,1,1,1.73519516,1,0.226883769,0.288152039,0.183104247,-30.82562256,104.6183472,-2.251343489,-0.856315374,36.37280655,5,5,5,0,5,5,975,-2.251343489,-0.856315374,36.37280655
0.5,1,1,1,1,1,1,1,1,1.857753038,1,0.828206062,0.26914233,2.963353157,-28.38790512,107.8135147,-12.0279274,8.225224495,50.23510361,5,5,5,0,5,5,976,-12.0279274,8.225224495,50.23510361
0.5,1,1,1,1,1,1,1,1,1.797665119,1,0.34729135,0.278138578,5.693031788,-26.82640076,109.7170563,-21.4552021,14.37593937,57.63938141,5,5,5,0,5,5,977,-21.4552021,14.37593937,57.63938141
0.5,1,1,1,1,1,1,1,1,1.790884256,1,0.515295625,0.279191703,9.24805069,-26.6371212,109.9915314,-27.4301796,12.85984039,58.24975967,5,5,5,0,5,5,978,-27.4301796,12.85984039,58.24975967
0.5,1,1,1,1,1,1,1,1,2.021156788,1,0.222277403,0.247383088,13.20695019,-28.02373505,107.735321,-32.03870773,9.157603264,50.74187851,5,5,5,0,5,5,979,-32.03870773,9.157603264,50.74187851
0.5,1,1,1,1,1,1,1,1,2.767752171,1,0.279434204,0.180652007,17.45106316,-29.10760689,105.6135941,-35.64016342,4.980807304,43.28410721,5,5,5,0,5,5,980,-35.64016342,4.980807304,43.28410721
0.5,1,1,1,1,1,1,1,1,1.40768671,1,0.616420627,0.355192661,23.53432846,-30.632864,104.9182053,-33.66103363,1.443308353,40.47559738,5,5,5,0,5,5,981,-33.66103363,1.443308353,40.47559738
0.5,1,1,1,1,1,1,1,1,1.558869123,1,0.864827633,0.320745349,29.3119297,-31.69210815,106.7255707,-29.87474632,-4.387038708,45.84236908,5,5,5,0,5,5,982,-29.87474632,-4.387038708,45.84236908
0.5,1,1,1,1,1,1,1,1,1.464306116,1,0.496498108,0.341458648,35.01973724,-32.97904968,108.6820526,-24.62794876,-11.06910896,50.61465454,5,5,5,0,5,5,983,-24.62794876,-11.06910896,50.61465454
0.5,1,1,1,1,1,1,1,1,2.734066486,1,0.849525928,0.182877779,44.93998718,-33.39207459,106.1989365,-2.493284702,-11.38255978,38.90023041,5,5,5,0,5,5,984,-2.493284702,-11.38255978,38.90023041
0.5,1,1,1,1,1,1,1,1,2.297907114,1,0.058463335,0.217589304,55.60296631,-33.24028015,101.5295639,23.28117752,-8.579134941,15.48991299,5,5,5,0,5,5,985,23.28117752,-8.579134941,15.48991299
0.5,1,1,1,1,1,1,1,1,1.365475893,1,0.353245974,0.366172701,64.56330109,-32.9702301,96.41882324,33.28079605,-6.941872597,-9.414245605,5,5,5,0,5,5,986,33.28079605,-6.941872597,-9.414245605
0.5,1,1,1,1,1,1,1,1,2.8050282,1,0.558288693,0.178251326,69.93367767,-31.7527504,93.39855957,29.30785561,-3.128379345,-23.51534462,5,5,5,0,5,5,987,29.30785561,-3.128379345,-23.51534462
0.5,1,1,1,1,1,1,1,1,1.256487131,1,0.060227275,0.397934824,74.10655975,-30.41917038,90.50287628,23.67787552,-3.404931784,-36.00896835,5,5,5,0,5,5,988,23.67787552,-3.404931784,-36.00896835
0.5,1,1,1,1,1,1,1,1,2.825292826,1,0.548069715,0.176972806,77.88448334,-29.38986588,88.1285553,17.9382019,-3.562729359,-44.97284699,5,5,5,0,5,5,989,17.9382019,-3.562729359,-44.97284699
0.5,1,1,1,1,1,1,1,1,1.715809107,1,0.484445691,0.291407704,81.36161041,-29.06497574,86.19239807,10.02920151,-5.706562996,-50.95722199,5,5,5,0,5,5,990,10.02920151,-5.706562996,-50.95722199
0.5,1,1,1,1,1,1,1,1,1.755564213,1,0.365209699,0.284808725,84.12123871,-29.710392,84.8190918,1.304925919,-10.06464481,-54.28366089,5,5,5,0,5,5,991,1.304925919,-10.06464481,-54.28366089
0.5,1,1,1,1,1,1,1,1,1.899707794,1,0.577063799,0.263198376,86.96187592,-30.48956871,83.5533905,-7.548659325,-14.44487953,-56.66195297,5,5,5,0,5,5,992,-7.548659325,-14.44487953,-56.66195297
0.5,1,1,1,1,1,1,1,1,1.27978611,1,0.154893517,0.390690297,89.82194519,-30.98862076,82.3972168,-15.18060875,-18.19566536,-58.32785797,5,5,5,0,5,5,993,-15.18060875,-18.19566536,-58.32785797
0.5,1,1,1,1,1,1,1,1,2.643926382,1,0.15375185,0.189112678,93.46987915,-28.72839928,82.87025452,-16.66848755,-4.130392075,-56.46967316,5,5,5,0,5,5,994,-16.66848755,-4.130392075,-56.46967316
0.5,1,1,1,1,1,1,1,1,1.074838638,1,0.579804778,0.465186119,96.81282044,-25.54912758,83.52215576,-19.71393395,12.72703934,-53.72380829,5,5,5,0,5,5,995,-19.71393395,12.72703934,-53.72380829
0.5,1,1,1,1,1,1,1,1,1.131338358,1,0.972097397,0.441954434,99.63317108,-23.33081055,84.38661194,-23.86769676,26.83540535,-49.81548309,5,5,5,0,5,5,996,-23.86769676,26.83540535,-49.81548309
0.5,1,1,1,1,1,1,1,1,2.624173164,1,0.482276082,0.190536201,102.0392761,-22.29197311,85.63851929,-29.58132172,35.44076157,-45.66147232,5,5,5,0,5,5,997,-29.58132172,35.44076157,-45.66147232
0.5,1,1,1,1,1,1,1,1,1.8565166,1,0.813507557,0.269321591,103.4202652,-25.78850937,87.80286408,-38.49159622,24.42128754,-41.56328583,5,5,5,0,5,5,998,-38.49159622,24.42128754,-41.56328583
0.5,1,1,1,1,1,1,1,1,2.672586918,1,0.340413213,0.18708466,105.2981491,-28.97065735,90.58533478,-48.90366364,9.807889938,-35.0605545,5,5,5,0,5,5,999,-48.90366364,9.807889938,-35.0605545
0.5,1,1,1,1,1,1,1,1,2.072026968,1,0.442736745,0.241309598,-132.46492,-37.36397553,94.69400024,-25.10473824,-45.26498413,-1.746114969,5,5,5,0,5,5,1000,-25.10473824,-45.26498413,-1.746114969
0.5,1,1,1,1,1,1,1,1,2.68512392,1,0.231516361,0.186211139,-120.0551834,-35.67705917,99.10319519,2.279098988,-39.4577713,7.759337425,5,5,5,0,5,5,1001,2.279098988,-39.4577713,7.759337425
0.5,1,1,1,1,1,1,1,1,1.960559607,1,0.680654883,0.255029231,-105.6676712,-32.61436844,105.5665436,46.745121,-21.92258453,33.46554184,5,5,5,0,5,5,1002,46.745121,-21.92258453,33.46554184
0.5,1,1,1,1,1,1,1,1,2.149027348,1,0.749756455,0.232663393,-93.64916229,-30.03637695,110.9425888,67.81899262,-11.20739937,49.43946457,5,5,5,0,5,5,1003,67.81899262,-11.20739937,49.43946457
0.5,1,1,1,1,1,1,1,1,1.938940763,1,0.877228975,0.25787276,-88.35482025,-27.83597755,111.9321213,69.81769562,-3.784016848,54.275177,5,5,5,0,5,5,1004,69.81769562,-3.784016848,54.275177
0.5,1,1,1,1,1,1,1,1,2.451654911,1,0.319851756,0.203943878,-83.70204163,-25.40003777,112.0072632,70.30525208,3.52567029,54.2170639,5,5,5,0,5,5,1005,70.30525208,3.52567029,54.2170639
0.5,1,1,1,1,1,1,1,1,1.806221962,1,0.501932621,0.276820898,-78.58278656,-23.28825951,110.9816971,69.97239685,11.03970909,48.25835419,5,5,5,0,5,5,1006,69.97239685,11.03970909,48.25835419
0.5,1,1,1,1,1,1,1,1,1.676331043,1,0.034422994,0.298270434,-72.81267548,-21.80707741,108.185379,73.71875,14.67038345,37.10706711,5,5,5,0,5,5,1007,73.71875,14.67038345,37.10706711
0.5,1,1,1,1,1,1,1,1,1.463857651,1,0.407453775,0.341563255,-66.46385956,-21.37246132,104.9332504,79.21348572,14.85791206,27.27174377,5,5,5,0,5,5,1008,79.21348572,14.85791206,27.27174377
0.5,1,1,1,1,1,1,1,1,2.637261391,1,0.630275369,0.189590618,-60.30508423,-20.61192131,102.5244217,83.32243347,14.54164124,20.11566353,5,5,5,0,5,5,1009,83.32243347,14.54164124,20.11566353
0.5,1,1,1,1,1,1,1,1,2.476237297,1,0.142315865,0.201919258,-53.63737869,-20.5199604,100.3622513,86.18804169,12.10658455,13.37626267,5,5,5,0,5,5,1010,86.18804169,12.10658455,13.37626267
0.5,1,1,1,1,1,1,1,1,2.628138304,1,0.078376532,0.190248743,-47.99560547,-21.260149,99.01852417,86.78305817,8.32348156,9.531886101,5,5,5,0,5,5,1011,86.78305817,8.32348156,9.531886101
0.5,1,1,1,1,1,1,1,1,2.067115545,1,0.339649796,0.24188295,-43.07255173,-22.13067818,98.51625061,85.10766602,3.635450602,8.31183815,5,5,5,0,5,5,1012,85.10766602,3.635450602,8.31183815
0.5,1,1,1,1,1,1,1,1,2.161974669,1,0.221313596,0.23127006,-38.75896835,-23.60225296,98.71430206,81.63515472,-1.242314816,9.585674286,5,5,5,0,5,5,1013,81.63515472,-1.242314816,9.585674286
0.5,1,1,1,1,1,1,1,1,1.953020334,1,0.012323618,0.256013721,-35.41555023,-24.01109886,100.4853668,76.10914612,-5.723817825,17.81337738,5,5,5,0,5,5,1014,76.10914612,-5.723817825,17.81337738
0.5,1,1,1,1,1,1,1,1,2.863373041,1,0.783613205,0.174619228,-31.79324341,-25.47805786,102.7077179,70.24623871,-11.71480274,27.69292259,5,5,5,0,5,5,1015,70.24623871,-11.71480274,27.69292259
0.5,1,1,1,1,1,1,1,1,2.068672657,1,0.103693604,0.241700873,-28.33838463,-27.04442978,104.8992157,64.41914368,-17.84956169,36.81447983,5,5,5,0,5,5,1016,64.41914368,-17.84956169,36.81447983
0.5,1,1,1,1,1,1,1,1,1.710588694,1,0.574889541,0.292297035,-25.15795326,-29.19842148,107.8713226,57.81184387,-24.6836586,47.36309815,5,5,5,0,5,5,1017,57.81184387,-24.6836586,47.36309815
0.5,1,1,1,1,1,1,1,1,1.994765759,1,0.099817634,0.250656009,-21.81978989,-30.5687809,111.5615005,49.80777359,-29.80418205,58.84286881,5,5,5,0,5,5,1018,49.80777359,-29.80418205,58.84286881
0.5,1,1,1,1,1,1,1,1,1.070601463,1,0.461090922,0.467027187,-18.32194328,-32.76537323,113.7525482,40.14068985,-32.98217392,63.91971588,5,5,5,0,5,5,1019,40.14068985,-32.98217392,63.91971588
0.5,1,1,1,1,1,1,1,1,2.717526436,1,0.611559153,0.183990851,-14.8164587,-32.91014862,115.0201111,31.88616562,-28.48529434,65.77101135,5,5,5,0,5,5,1020,31.88616562,-28.48529434,65.77101135
0.5,1,1,1,1,1,1,1,1,1.023309708,1,0.210398436,0.488610625,-10.17514515,-30.88989639,114.8223648,28.6962719,-18.11460495,65.24465942,5,5,5,0,5,5,1021,28.6962719,-18.11460495,65.24465942
0.5,1,1,1,1,1,1,1,1,2.251780748,1,0.121919274,0.22204648,-5.134245872,-29.66324997,113.8210831,26.8129921,-10.8589592,63.47584534,5,5,5,0,5,5,1022,26.8129921,-10.8589592,63.47584534
0.5,1,1,1,1,1,1,1,1,2.079190969,1,0.205058932,0.240478158,-0.590828955,-28.75975609,112.960022,24.24157333,-7.744708061,64.16742706,5,5,5,0,5,5,1023,24.24157333,-7.744708061,64.16742706
0.5,1,1,1,1,1,1,1,1,2.717638254,1,0.551744819,0.183983281,-31.79263687,-54.38744354,98.01934052,19.5062027,-18.53721619,1.401962042,5,5,5,0,5,5,768,19.5062027,-18.53721619,1.401962042
